"Do you enjoy attending live music performances while traveling solo?, Yes|No|Sometimes, Music|Travel"
"Which song makes you feel like you're on a never-ending journey with no set destination?, Led Zeppelin - Stairway to Heaven|Imagine Dragons - On Top of the World|AC/DC - Highway to Hell|Fleetwood Mac - Go Your Own Way, Music|Travel"
"Which city is known for its vibrant music festivals showcasing diverse genres?, New Orleans|Cape Town|Austin|Glasgow, Music|Travel"
"Do you enjoy discovering local street musicians during your travels and supporting their craft?, Yes|No|Sometimes, Music|Travel"
"Which song takes you back to carefree summers spent exploring new places?, Mungo Jerry - In the Summertime|Eagles - Hotel California|Bob Marley - Three Little Birds|The Beach Boys - Kokomo, Music|Travel"
"Which country has the most iconic music venues that have stood the test of time?, United Kingdom|United States|France|Brazil, Music|Travel"
"Do you enjoy learning about the historical significance of music in different cultures while traveling?, Yes|No|Sometimes, Music|Travel"
"Which song makes you feel like you're embarking on a grand adventure?, Coldplay - Adventure of a Lifetime|The Lumineers - Ho Hey|Jason Mraz - I'm Yours|Florence + The Machine - Dog Days Are Over, Music|Travel"
"Which city is known for its legendary music street where talented buskers captivate the crowds?, New Orleans|Barcelona|Prague|Austin, Music|Travel"
"Do you enjoy attending music workshops or classes to learn traditional musical instruments while traveling?, Yes|No|Sometimes, Music|Travel"
"Which song represents the feeling of longing for distant lands and unknown adventures?, Cat Stevens - Wild World|The Proclaimers - I'm Gonna Be (500 Miles)|Bruce Springsteen - Born to Run|Wanderlust - The Weeknd ft. Pharrell Williams, Music|Travel"
"Which genre of music best captures the essence of the open road and freedom of travel?, Country|Rock|Folk|Americana, Music|Travel"
"Do you enjoy attending music-related festivals and events while traveling?, Yes|No|Sometimes, Music|Travel"
"Which city is known for its rich history of influential music festivals?, Woodstock|Austin|Montreux|Glastonbury, Music|Travel"
"Do you feel that music can connect you with locals on a deeper level while traveling?, Yes|No|It depends on the situation, Music|Travel"
"If you could attend a street music festival in any country, where would you go?, Italy|Cuba|South Africa|Australia, Music|Travel"
"Do you think that a strong economy leads to a happier society?, Yes|No, Economy|Fun"
"Would you rather have a high-paying job that you dislike or a low-paying job that you enjoy?, High-paying|Low-paying|Enjoying, Economy|Fun"
"How often do you splurge on unnecessary purchases?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that money can buy happiness?, Yes|No, Economy|Fun"
"Which do you consider more important: job satisfaction or salary?, Job satisfaction|Salary, Economy|Fun"
"Are you optimistic about the future of the economy?, Yes|No, Economy|Fun"
"When it comes to saving money, are you a spender or a saver?, Spender|Saver, Economy|Fun"
"Do you think the government should provide more financial support to start-ups?, Yes|No, Economy|Fun"
"Which type of investment do you find more exciting: stocks or real estate?, Stocks|Real estate, Economy|Fun"
"Would you rather work long hours with high pay or shorter hours with average pay?, Long hours|Shorter hours|Average pay, Economy|Fun"
"Do you plan your budget and expenses carefully?, Yes|No, Economy|Fun"
"Would you prefer to have a stable job with limited growth opportunities or an uncertain job with high growth potential?, Stable job|Uncertain job|High growth potential, Economy|Fun"
"How often do you indulge in entertainment activities to relieve work-related stress?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that a strong economy leads to a more vibrant cultural scene?, Yes|No, Economy|Fun"
"Do you think it's important for a company to prioritize employee well-being in addition to profits?, Yes|No, Economy|Fun"
"Which brings you more joy: earning a promotion or receiving a substantial bonus?, Promotion|Substantial bonus, Economy|Fun"
"Are you tempted to splurge on luxury items when the economy is doing well?, Yes|No, Economy|Fun"
"Do you enjoy attending economic conferences and discussions?, Yes|No, Economy|Fun"
"How often do you dine out at expensive restaurants?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that a strong economy can reduce crime rates?, Yes|No, Economy|Fun"
"Would you rather save money towards a future goal or spend it to enjoy the present moment?, Save for future|Spend for present, Economy|Fun"
"Do you think a healthy work-life balance contributes to a stronger economy?, Yes|No, Economy|Fun"
"Would you prefer a job that offers more time off or a higher salary?, More time off|Higher salary, Economy|Fun"
"Do you believe that happiness in the workplace positively impacts productivity?, Yes|No, Economy|Fun"
"Do you find it difficult to stick to a budget?, Yes|No, Economy|Fun"
"Would you rather invest in a well-recognized brand or a promising start-up?, Well-recognized brand|Promising start-up, Economy|Fun"
"Are you more likely to make impulsive purchases when the economy is struggling?, Yes|No, Economy|Fun"
"Do you believe that financial literacy should be taught in schools?, Yes|No, Economy|Fun"
"Which brings you more satisfaction: earning money through hard work or receiving unexpected windfalls?, Earning money through hard work|Receiving unexpected windfalls, Economy|Fun"
"Would you rather work for a small, innovative company or a large, established corporation?, Small, innovative company|Large, established corporation, Economy|Fun"
"Do you enjoy exploring personal finance topics and investing strategies?, Yes|No, Economy|Fun"
"How important is it for you to have a steady income?, Very important|Somewhat important|Not important, Economy|Fun"
"Do you believe that economic downturns create opportunities for innovation?, Yes|No, Economy|Fun"
"Would you rather travel the world with limited funds or stay in your home country with financial security?, Travel the world with limited funds|Stay in home country with financial security, Economy|Fun"
"Do you find joy in donating to charitable causes?, Yes|No, Economy|Fun"
"Which do you think is more influential in shaping the economy: government policies or consumer behavior?, Government policies|Consumer behavior, Economy|Fun"
"How often do you engage in recreational activities that require spending money?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that a strong economy leads to better educational opportunities?, Yes|No, Economy|Fun"
"Would you rather have a job that allows you to work from home or one that requires you to commute?, Work from home|Require commute, Economy|Fun"
"Do you think that spending money on entertainment and leisure activities is essential for a healthy economy?, Yes|No, Economy|Fun"
"How often do you invest in your own personal development and education?, Rarely|Occasionally|Frequently, Economy|Fun"
"Which brings you more satisfaction: receiving a discount during a sale or earning a bonus at work?, Receiving a discount during a sale|Earning a bonus at work, Economy|Fun"
"Do you believe that a healthy work environment leads to innovative solutions?, Yes|No, Economy|Fun"
"Which do you think has a higher impact on the economy: small businesses or large corporations?, Small businesses|Large corporations, Economy|Fun"
"How often do you invest in experiences rather than material possessions?, Rarely|Occasionally|Frequently, Economy|Fun"
"Would you rather have job security or the freedom to pursue different career opportunities?, Job security|Freedom to pursue different career opportunities, Economy|Fun"
"Do you believe that a strong economy improves overall health and well-being?, Yes|No, Economy|Fun"
"How often do you participate in the gig economy (e.g., freelance work, gig platforms)?, Rarely|Occasionally|Frequently, Economy|Fun"
"Would you rather spend money on experiences or material possessions?, Experiences|Material possessions, Economy|Fun"
"Do you think the economy influences people's decisions to start a family?, Yes|No, Economy|Fun"
"Are you more likely to save money during times of economic uncertainty?, Yes|No, Economy|Fun"
"Do you believe that public transportation infrastructure contributes to a stronger economy?, Yes|No, Economy|Fun"
"Which brings you more satisfaction: finding a great deal on a purchase or receiving praise for a job well done?, Finding a great deal on a purchase|Receiving praise for a job well done, Economy|Fun"
"How often do you donate to local businesses and community projects?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that a strong economy leads to increased creativity?, Yes|No, Economy|Fun"
"Would you rather have a well-paying job with limited vacation time or a moderate-paying job with ample vacation time?, Well-paying job with limited vacation time|Moderate-paying job with ample vacation time, Economy|Fun"
"Do you think that spending on entertainment helps stimulate the economy?, Yes|No, Economy|Fun"
"Do you enjoy attending business conferences and networking events?, Yes|No, Economy|Fun"
"How often do you invest in health and wellness-related products or services?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that economic incentives can motivate individuals to achieve their goals?, Yes|No, Economy|Fun"
"Which brings you more satisfaction: earning a significant promotion or receiving a financial bonus?, Earning a significant promotion|Receiving a financial bonus, Economy|Fun"
"Would you prefer to work for a company that prioritizes employee happiness or one that focuses solely on profits?, Employee happiness|Profits, Economy|Fun"
"Do you think technological advancements positively impact the economy?, Yes|No, Economy|Fun"
"How often do you make impulse purchases without considering the long-term impact on your finances?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that education is the key to economic growth?, Yes|No, Economy|Fun"
"Would you rather invest in your own skills and knowledge or invest in financial markets?, Invest in own skills and knowledge|Invest in financial markets, Economy|Fun"
"Are you more likely to save money during times of economic prosperity?, Yes|No, Economy|Fun"
"Do you think that recreational activities and hobbies contribute to a strong economy?, Yes|No, Economy|Fun"
"Which brings you more satisfaction: getting a pay raise or achieving a personal goal?, Getting a pay raise|Achieving a personal goal, Economy|Fun"
"How often do you support local businesses and artisans?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you believe that the government should invest more in infrastructure projects?, Yes|No, Economy|Fun"
"Would you rather spend money on experiences or invest it for long-term financial stability?, Experiences|Long-term financial stability, Economy|Fun"
"Do you enjoy attending job fairs and career expos?, Yes|No, Economy|Fun"
"How often do you invest in stocks or other financial instruments?, Rarely|Occasionally|Frequently, Economy|Fun"
"Do you think that the gig economy provides more opportunities or creates more insecurity?, More opportunities|More insecurity, Economy|Fun"
"Which brings you more satisfaction: receiving recognition for your work or receiving a financial bonus?, Receiving recognition for work|Receiving a financial bonus, Economy|Fun"
